10/28/2003 00:00	9.7
10/28/2003 00:15	10.1
10/28/2003 00:30	9.9
10/28/2003 00:45	9.6
10/28/2003 01:00	9.7
10/28/2003 01:15	9.5
10/28/2003 01:30	9.9
10/28/2003 01:45	10
10/28/2003 02:00	9.7
10/28/2003 02:15	9.7
10/28/2003 02:30	10
10/28/2003 02:45	9.9
10/28/2003 03:00	9.8
10/28/2003 03:15	9.9
10/28/2003 03:30	9.7
10/28/2003 03:45	9.7
10/28/2003 04:00	9.7
10/28/2003 04:15	9.8
10/28/2003 04:30	9.6
10/28/2003 04:45	9.6
10/28/2003 05:00	9.5
10/28/2003 05:15	9.5
10/28/2003 05:30	9.7
10/28/2003 05:45	9.8
10/28/2003 06:00	9.9
10/28/2003 06:15	9.6
10/28/2003 06:30	9.3
10/28/2003 06:45	9.4
10/28/2003 07:00	8.9
10/28/2003 07:15	8.8
10/28/2003 07:30	8.8
10/28/2003 07:45	9
10/28/2003 08:00	8.7
10/28/2003 08:15	8.4
10/28/2003 08:30	8.4
10/28/2003 08:45	9
10/28/2003 09:00	9.7
10/28/2003 09:15	9.9
10/28/2003 09:30	10.3
10/28/2003 09:45	10.4
10/28/2003 10:00	11
10/28/2003 10:15	11.3
10/28/2003 10:30	11.9
10/28/2003 10:45	12.2
10/28/2003 11:00	---
10/28/2003 11:15	---
10/28/2003 11:30	---
10/28/2003 11:45	---
10/28/2003 12:00	14.2
10/28/2003 12:15	14.3
10/28/2003 12:30	14.3
10/28/2003 12:45	14.3
10/28/2003 13:00	14.3
10/28/2003 13:15	14.3
10/28/2003 13:30	12.2
10/28/2003 13:45	13.9
10/28/2003 14:00	12.2
10/28/2003 14:15	12.4
10/28/2003 14:30	12.3
10/28/2003 14:45	11.8
10/28/2003 15:00	11.9
10/28/2003 15:15	11.7
10/28/2003 15:30	11.9
10/28/2003 15:45	11.8
10/28/2003 16:00	11.7
10/28/2003 16:15	11.7
10/28/2003 16:30	11.7
10/28/2003 16:45	11.6
10/28/2003 17:00	11.9
10/28/2003 17:15	12
10/28/2003 17:30	12
10/28/2003 17:45	12.3
10/28/2003 18:00	12
10/28/2003 18:15	12.8
10/28/2003 18:30	12.8
10/28/2003 18:45	12.9
10/28/2003 19:00	13.1
10/28/2003 19:15	12.8
10/28/2003 19:30	12.6
10/28/2003 19:45	12.4
10/28/2003 20:00	12.2
10/28/2003 20:15	12.3
10/28/2003 20:30	11.8
10/28/2003 20:45	11.6
10/28/2003 21:00	9.2
10/28/2003 21:15	9
10/28/2003 21:30	9.6
10/28/2003 21:45	9.6
10/28/2003 22:00	9.8
10/28/2003 22:15	12
10/28/2003 22:30	11.6
10/28/2003 22:45	9.8
10/28/2003 23:00	10.5
10/28/2003 23:15	11.9
10/28/2003 23:30	11.1
10/28/2003 23:45	12
10/29/2003 00:00	11.7
10/29/2003 00:15	11.8
10/29/2003 00:30	11.8
10/29/2003 00:45	12
10/29/2003 01:00	9.9
10/29/2003 01:15	11.6
10/29/2003 01:30	11.8
10/29/2003 01:45	13.9
10/29/2003 02:00	13.9
10/29/2003 02:15	13.7
10/29/2003 02:30	11.9
10/29/2003 02:45	12.9
10/29/2003 03:00	10.9
10/29/2003 03:15	10.2
10/29/2003 03:30	9.8
10/29/2003 03:45	9.9
10/29/2003 04:00	9.5
10/29/2003 04:15	9.4
10/29/2003 04:30	9.3
10/29/2003 04:45	9.4
10/29/2003 05:00	9.7
10/29/2003 05:15	9.7
10/29/2003 05:30	9.3
10/29/2003 05:45	9.6
10/29/2003 06:00	8.3
10/29/2003 06:15	8.7
10/29/2003 06:30	8.3
10/29/2003 06:45	7
10/29/2003 07:00	4.2
10/29/2003 07:15	---
10/29/2003 07:30	---
10/29/2003 07:45	---
10/29/2003 08:00	3.7
10/29/2003 08:15	5
10/29/2003 08:30	7.2
10/29/2003 08:45	7.5
10/29/2003 09:00	7.7
10/29/2003 09:15	8
10/29/2003 09:30	8.1
10/29/2003 09:45	8
10/29/2003 10:00	8
10/29/2003 10:15	8.1
10/29/2003 10:30	8.6
10/29/2003 10:45	9.7
10/29/2003 11:00	10.7
10/29/2003 11:15	11.6
10/29/2003 11:30	11.9
10/29/2003 11:45	12.5
10/29/2003 12:00	12.9
10/29/2003 12:15	13.5
10/29/2003 12:30	13.5
10/29/2003 12:45	13.6
10/29/2003 13:00	13.7
10/29/2003 13:15	13.1
10/29/2003 13:30	12.3
10/29/2003 13:45	12.2
10/29/2003 14:00	12.3
10/29/2003 14:15	11.9
10/29/2003 14:30	12.2
10/29/2003 14:45	12.1
10/29/2003 15:00	12.4
10/29/2003 15:15	12.4
10/29/2003 15:30	12.6
10/29/2003 15:45	12.4
10/29/2003 16:00	12.5
10/29/2003 16:15	12.9
10/29/2003 16:30	13.4
10/29/2003 16:45	13.4
10/29/2003 17:00	13.7
10/29/2003 17:15	13.7
10/29/2003 17:30	14
10/29/2003 17:45	13.5
10/29/2003 18:00	14.1
10/29/2003 18:15	13.6
10/29/2003 18:30	13.7
10/29/2003 18:45	11.85
10/29/2003 19:00	11.35
10/29/2003 19:15	8.712
